keyword,text,date,from_id,post_id,owner_id,likes,comments,image_url,source
депрессия,"#НовостиНТ #НижнийТагил #НТ #Тагил
Психолог Ахмедов: простые прогулки помогут в борьбе с «весенним обострением»

Весна — прекрасная пора: природа пробуждается, солнце светит ярче, становится теплее. Однако для многих это непростое время, когда эмоциональное состояние значительно ухудшается, появляется тревожность, перепады настроения и даже признаки депрессии.",1746198726,-45921616,66307,-45921616.0,0,0,,
депрессия,"С 28 апреля по 4 мая 2025 года- Неделя популяризации лучших практик укрепления здоровья на рабочих местах.

Работающие составляют половину мирового населения и вносят основной вклад в экономическое и социальное развитие. Их здоровье определяется не только теми рисками, которые присутствуют на рабочем месте, но и социальными и индивидуальными факторами, а также доступом к медико-санитарным услугам.
Сохранение и укрепление здоровья работающих невозможны без их активного участия, поскольку объектом управления в данном случае выступают они сами. Для того чтобы они могли участвовать в этом процессе, им необходимы осознанное желание, воля и знания. Большинство людей проводит на работе основную часть времени, и в этот период здоровье человека находится под влиянием комплекса факторов, в том числе и негативных. Согласно определению ВОЗ, рабочее место – оптимальная организационная форма охраны и поддержания здоровья, профилактики заболеваний.
С точки зрения концепции ВОЗ мероприятия по укреплению здоровья, в том числе и работающего населения, – это система мер политики охраны здоровья, формируемых на основе программного подхода и вовлечения в задачи охраны здоровья ответственности работодателей. Укрепление здоровья на рабочем месте включает создание условий, снижающих не только риск профессионально обусловленных заболеваний, но и риск наиболее социально значимых хронических заболеваний, который повышается при нерациональном питании, недостаточной физической активности, стрессах на рабочем месте, наличие вредных привычек (курение, злоупотребление алкоголем).
На сегодняшний день важным направлением развития охраны здоровья граждан является внедрение корпоративных программ на предприятиях.
Доказано, что корпоративные программы укрепления здоровья на рабочих местах и профилактика заболеваний могут улучшить здоровье работников, сократить расходы работодателя на оказание медицинской и социальной помощи, повысить производительность труда и обеспечить положительный возврат инвестиций, что делает это выгодным как для работников, так и работодателей.

В корпоративные программы входят следующие направления:
Здоровое питание на рабочем месте.
Именно, питание может повлиять на способность сотрудника эффективно выполнять свою работу, например, увеличивая общие энергетические ресурсы организма, улучшать его способность концентрироваться.
Физическая активность является необходимой частью здорового образа жизни. Программы здоровья на рабочем месте способствуют включению физической активности в повседневную жизнь, создают среду, поддерживающую необходимый уровень физической активности.
Отказ от курения. Курильщики, как правило, болеют чаще, чем некурящие. Помимо запретительных мер, которые целесообразнее проводить путем создания равноценной альтернативы, работодатели могут включить в свои программы укрепления здоровья на рабочем месте предложение услуг по отказу от курения на предприятии или предоставление времени на прием к врачу для обсуждения вопроса о том, как бросить курить.
Сокращение приема алкоголя.
Употребление алкоголя на рабочем месте может привести к различным медико-социальным и экономическим последствиям для работников и организаций. Поэтому в программы оздоровления рабочих мест важно включать меры, направленные на выявление лиц с риском пагубного потребления алкоголя и оказание им профилактической помощи.
Управление стрессом.
Стресс приводит к многочисленным проблемам со здоровьем, таким как депрессия, болезни сердца, диабет и ожирение. Программы здоровья на рабочем месте, которые помогают сотрудникам справляться со стрессом, могут улучшить их здоровье и благополучие.
Профилактические мероприятия, проф. осмотры, диспансеризация и своевременная вакцинопрофилактика являются залогом здорового активного долголетия.
Примерно треть нашей жизни мы проводим на рабочем месте, поэтому очень важно создавать культуру здорового образа жизни в трудовом коллективе. Ведь только здоровая команда может достигнуть высоких результатов в работе.",1746198673,-198772082,816,-198772082.0,0,0,"https://sun1-23.userapi.com/s/v1/ig2/LZT9FlR1VbOcgsz0xFBnQC9YYFV8NXZ1QTyGOxeIEOIb5vjEpcsWjvO6M1G7SrAZ0e1wdGvt7OUTnB2gxo73lBLC.jpg?quality=95&as=32x32,48x48,72x71,108x107,160x159,240x238,360x357,480x476,540x535,640x634,720x713,1080x1070&from=bu&cs=510x505",
депрессия,"☝ Комбинация КОРДИЦЕПС + ЕЖОВИК ГРЕБЕНЧАТЫЙ. 
 
☝На ежовике МОЗГИ РЕАЛЬНО РАСЦВЕТАЮТ и ОТРАСТАЮТ🤫 
 
🧑‍🎓 У многих сейчас период экзаменов и зачетов 
 
В SW есть такой комплекс! 
 
👉 Ежовик гребенчатый и кордицепс для улучшения когнитивных функций

✅Ускоряет мышление 
Ферменты грибов помогают предотвратить нарушения нейронных связей, улучшают память и концентрацию внимания. 

✅Улучшает настроение 
Биологически активные соединения, извлеченные из мицелия и плодовых тел кордицепса, помогают снизить стресс и улучшить общий эмоциональный фон, способствуют росту нервных клеток. 

✅Защищает от воспалений 
Экстракт кордицепса и биологически активные компоненты модулируют сильный иммунный ответ, что также помогает снять воспаление в организме. 

Помнить все, мыслить ясно! 
Быть в прекрасном настроении с Essential Botanics 

Все чаще мы сталкиваемся с усталостью, невозможностью сосредоточиться на важном и забывчивостью. Современный образ жизни с цейтнотом и высокими скоростями дома и на работе лишь добавляет тревоги и напряжения. Отбросьте негативные эмоции – добавьте в свой ежедневный рацион комплекс с грибами из серии Essential Botanics! 

«Ежовик гребенчатый и кордицепс» повышает уровень энергии и улучшает работоспособность утром, успокаивает и улучшает качество сна вечером. Снижает проявления депрессии и тревожности, неуверенности в себе. Борется со свободными радикалами. Помогает при болях в суставах и мышцах. 
 
Природные помощники для хорошего настроения, крепкого иммунитета и активной жизни 
Комплекс помогает повысить мозговую активность и работоспособность, поддерживает психоэмоциональное состояние. 
 
💚Стимуляция когнитивной функции 
Герициум (ежовик гребенчатый) – это природный ноотроп, стимулирующий когнитивные функции и продуктивность. Ферменты, содержащиеся в ежовике гребенчатом, улучшают скорость выполнения задач, увеличивают количество нейронных связей, улучшают миелинизацию нервных волокон, снижают субъективный стресс, активируя нейронную активность. 

💚Детокс и регенерация 
В комплексе содержится кордицепс – натуральный энергетик и адаптоген, активизирует биосинтез АТФ и белков, способствует улучшению кровообращения, насыщению клеток кислородом, процессам детоксикации и регенерации. 
Результаты показывают, что фермент кордицепса модулирует сигнальный путь макрофагов, способствуя улучшению иммунитета и снижению воспаления в организме (в том числе нейровоспаления). 

 • Экстракт кордицепса 
Одна из самых значимых функций гриба заключается в нормализации работы и улучшении состояния иммунной системы. Он помогает бороться с вирусными и бактериальными заболеваниями, повышает выносливость при физических нагрузках, улучшает работоспособность и оказывает положительное влияние на состояние нервной, эндокринной, дыхательной и половой систем. Обладает общеукрепляющим и иммуномодулирующим действием за счет высокого содержания полисахаридов – галактомананнов, галактозаминогликанов. Кордицепс стимулирует активность Т-лимфоцитов, естественных киллеров (NK-клеток) и макрофагов (они разрушают опухолевые клетки, вирусы и некоторых бактерий). Стимулирует образование стволовых кроветворных клеток, активизирует работу гипоталамуса, гипофиза. Обладает антиаритмическим и гипотензивным действием, понижает содержание холестерина, улучшает микроциркуляцию и препятствует тромбообразованию. 

 • Экстракт герициума (ежовика гребенчатого) 
Содержит аминокислоту 5-гидрокси-L-триптофан (прямой предшественник серотонина), которая помогает улучшить эмоциональный фон и снизить проявления депрессии. Подавляет продукцию медиаторов воспаления, помогает регулировать выработку оксида азота, малоновый диальдегид и супероксиддисмутазу в сыворотке крови для подавления окислительного стресса, снижая воспаления (в том числе нейровоспаления). 

💚 • L-лизин 
Одна из важнейших аминокислот, необходим для сборки белков, участвующих в росте и восстановлении тканей, совместно с ферментами ежовика гребенчатого и кордицепса способствует устойчивости организма к различным стрессам, повышает иммунный ответ (особенно в отношении вирусных инфекций). 
 

Для тех, кто: 

– хочет улучшить память и концентрацию внимания; 
– подвержен частым тревогам и стрессам; 
– нуждается в стабилизации эмоционального состояния; 
– хочет наслаждаться активным долголетием с ясным умом; 
– хочет укрепить иммунитет.

Заказывай: ЛС📩 Viber, Telegram +79494654228 WhatsApp +380714654228 
 
#сибирскоездоровьедонецк #бады #натуральныевитамины #внимание #память #siberianwellness #иммунитет",1746198540,611961834,4636,611961834.0,0,0,"https://sun1-56.userapi.com/s/v1/if2/Cz_cB0ftGjOtBBX2ucpUX1Bk6QfaqS4Y01PGYQJfLNSglWUdPPSoc_r_gULKYYPnBw6WaO-pEGS7D0XTGAapzDhJ.jpg?quality=95&as=32x31,48x47,72x70,108x105,160x156,240x234,360x351,480x469,540x527,640x625,720x703,1055x1030&from=bu&cs=510x498",
депрессия,"Живица кедровая.

Уникaльный продукт по своим свойcтвам кeдровaя живица и кeдpовoе мacлo cибиpского кедрa xолодногo oтжимa.
Качество Гарантирую.

Показания к применению:
-Раны, порезы, ушибы, кожные заболевания;
-Незаживающие и гнойные раны, трофические язвы;
-Переломы, послеоперационные швы.

 Применяется вовнутрь для повышения иммунитета. Убирает лишнее скопление холестериновых бляшек НА СТЕНКАХ СОСУДОВ.

Ипользуют для лечения:
-Гипертонии;
-Варикоза;
-Сахарного диабета;
-Предотвращает развитие суставно-мышечных заболеваний;
-Депрессии;
-Неврастении;
-Онкологии.
-Кедровой живицей лечат хронические язвы;
-Гастриты;
-Пародонтоз;
-Кровоточивость дёсен, неприятный запах из рта, фурункулы;
-Простудные заболевания, грипп, ангина, кашель, бронхит, ларингит, туберкулёз, астма бронхиальная;
-Прекрасное средство для лечения сердечнососудистых заболеваний: аритмия, стенокардия, ишемия, одышка, учащённое сердцебиение;
-Сердечнососудистый невроз, восстановление сердечной деятельности после инфаркта и инсульта. 

В годы войны кедровый бальзам широко использовался в сибирских госпиталях именно как бактерицидное и ранозаживляющее средство.

Эффективно используется для лечения атеросклероза, делает сосуды эластичными, предотвращает излишнее скопление склеротических бляшек, на стенках сосудов. 

Живица обладает:
-Антимикробными;
-Бактерицидными;
-Противовоспалительными;
-Мочегонными;
-Отхаркивающими;
-Противоастматическими;
-Кровоочистительными;
-Кровоостанавливающими;
-Ранозаживляющими;
-Успокаивающими;
-Противоцинготными свойствами.
-Укрепляется нервная, иммунная, сердечно-сосудистая системы;
-Ревматизм;
-Хондроз, 
-Радикулит;
-Остеохондроз;
-Подагра;
-Артроз;
-Болях в спине, в коленях, в мышцах, невралгии, защемлении нервов, при позвоночной грыже.

Способ применения: 
-Обязательно пить на голодный желудок глотком или по 1 чайной ложке, 3 раза в день минут за 15 до еды.",1746198534,-230339156,9,-230339156.0,2,0,"https://sun1-28.userapi.com/s/v1/ig2/hVCvBAlhLAeaszoIuYuaOj_4odZaqMcyaHP3WmMUBU_J25MzG1KfpK80XOdMY-CsZPx2jjcEKY13T3_dN_FKKCFv.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=510x680",
депрессия,"Почему я молодец в апреле 
1. Плотно погрузилась в мир американского дейтинга. О, боги, оказывается в зтои мире есть потрясающие мужчины, которые нормально относятся к тому, что тебе 42, хотят семью, не знают кто такие «тарелочницы». Жаль, конечно, что вы на другом конце планеты. Но это дело поправимое🤪

2. Произошел переворот в моем ощущении своей ценности как женщины, благодаря пункту 1

3. Оказалось, что у меня не такой уж плохой английский, как я думала. С некоторыми товарищами по часу могла болтать на видеосозвонах. Кто бы мне про такое месяц назад рассказал, точно бы не поверила

4. Начала читать большую книгу про анатомию депрессии. Хочу понять, что это за зверь такой. Читаю с таймером— засекаю полчаса, по другому не получается. 

5. Каждый день занимаюсь английским хоть чуть-чуть, обучила свой чат джипити, чтобы он мне помогал. Умнейший человек!

6. Ходили с подружками в настоящий весенний поход к морю, видели первые цветы и даже словили клеща, но все обошлось 

7. Вместо полета на воздушном шаре получился чудесный уик-энд с друзьями. Когда за окном ливень, а вы лежите под пледом, смотрите «Белый лотос» и едите мороженое 

8. Провела просто бомбический эфир на канале, кто был на нем, то знает. 

9. Была на сеансе экзорцизма. Без комментариев

10. Стабильно весь месяц без пропусков занималась танцами. В воскресенье будет сьемка

Хочу ваши итоги почитать. Как ваш апрель? Про что он был?",1746198497,32823982,2383,32823982.0,2,0,"https://sun9-42.userapi.com/s/v1/ig2/q-3Ami8t108chzupttSSrlIY0uurXHWtNZBkX797NtCBwPqNt08XhyzcktVm13PW5IunCdkYnJXpJK4NUtgxjzea.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,960x1280&from=bu&cs=510x680",
депрессия,"нужен совет. 
Три года назад у меня началась депрессия, выгорание с суицидальными мыслями со всеми вытекающими, обращался к психологу прописал антидепрессанты и всё, и в этот момент я расстался с девушкой, расстались мы из-за меня, решение не далось мне легко я плакал на взрыд. 
Так вот, примерно пол года назад меня отпустило депрессия исчезла и резко вернулись мои чувства к жизни в том числе и к ней. 
После того как сжег мосты и пропал на ЦЕЛЫХ ТРИ года вернуться будет максимально неуважительно да еще и глупо если у неё уже есть другой… 
Как избавиться от таких соблазнительных идей к возвращению к бывшей? 
Да да знаю, решение было принято молодой и самой тупой версией меня 
Я не настолько безнадежный парень во время депрессии просто так не лежал. Сейчас я в достатке, но все равно, как заполнить пустоту внутри? Не знаю как быть.

Анонимно, группа супер",1746198453,-230172799,57,-230172799.0,0,0,"https://sun9-58.userapi.com/s/v1/ig2/43G3SbLbt9tci3XEI3CGJtdIhyeL1iP7hcqJYe7z5NqWfdLX83jEILip6kEU30nfYBBZ0nLyw_JmWreSQdUyTn4b.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,655x655&from=bu&cs=510x510",
депрессия,"Нить “ПОБЕДИТЕЛЬ” 🏆 Встречайте! 
 
Ресурсы, которые приведут вас к ЦЕЛЯМ! 💯 
 
Дорогие друзья! 
 
Я намерена активировать ее в очень мощный день для всех нас - 9 мая! 
 
Эта Нить, она будет напитана энергиями для: 
 
💫 мотивации 
 
💫 желаний 
 
💫 повышения планки 
 
💫 амбиций 
 
💫 выхода в новый уровень 
 
💫 избавления от ограничений (страхи, сомнения, негативный опыт) 
 
💫 шагов и результатов 
 
Вы сможете ВСЁ и даже больше! 
 
Нить ПОБЕДИТЕЛЬ поможет вам справиться: 
 
с нуждой и долгами 
с безысходностью 
с отчаянием 
с отсутствием веры в себя и свои силы 
с пробиванием потолка 
с болезнями и болью 
с одиночеством и тоской 
с унынием и депрессией 
с чередой неудач и провалов 
с обстоятельствами любого уровня 
с последствиями ошибок 
с кознями завистников и тех, кто “желает вам добра” 
с зависимостями 
с избыточным потенциалом, направленным вам во вред 
с лишним весом 
со всеми препятствиями, отделяющими вас от ваших ПОБЕД! 
 
Потому что тотемы мои - они мощные! Лев - символ ПОБЕДЫ в животном мире - тоже будет в индивидуальной активации! 
 
‼‼‼ Эта Нить ЛИМИТИРОВАННАЯ! 
 
ЗАКАЗАТЬ ЕЕ СЕБЕ И БЛИЗКИМ МОЖНО ТОЛЬКО ЧЕРЕЗ СВЕТЛАНУ! ПИШИТЕ ЕЙ, ПОЖАЛУЙСТА, СЕЙЧАС! 
 
[id250615409|@svetlana_nika] - ТГ 
 
+7 967 311 1773 - вотсап 
 
Цена ШИКАРНАЯ 4 000 руб. (доставка оплачивается отдельно!) 
 
А теперь загадайте: в чем вы хотите стать ПОБЕДИТЕЛЕМ? Пишите, пожалуйста!",1746198437,-180689388,17142,-180689388.0,4,0,,
депрессия,"🤱 После родов: какая реабилитация нужна маме? Объясняет врач! 🤱

Детский омбудсмен предлагает ввести программу послеродового восстановления в ОМС! А что об этом думают врачи? 🤔

Акушер-гинеколог Мария Игнатьева рассказала, какая реабилитация необходима женщине после родов:

•  ✅ Подробное информирование о гигиене и уходе за собой.
•  ✅ Тщательное амбулаторное наблюдение в женской консультации.
•  ✅ Помощь консультанта по грудному вскармливанию (профилактика лактостаза).
•  ✅ Помощь смежных специалистов (терапевта, эндокринолога) при наличии заболеваний.
•  ✅ Советы по питанию для восстановления организма и полноценного грудного вскармливания.
•  ✅ Физиотерапевтические процедуры (при осложнениях).
•  ✅ Лечебная гимнастика для восстановления мышц тазового дна (индивидуально!).
•  ✅ Помощь при послеродовой депрессии (затрагивает 10-20% родивших женщин!).

Послеродовая реабилитация – это инвестиция в здоровье мамы и малыша! 💖",1746198417,-228778100,322,-228778100.0,0,0,"https://sun1-47.userapi.com/s/v1/if2/_--gSiU7rpn944-GFGRx_JwDZ8LkXGPOIFGLCsHgr00jaYVBGxcem7K2jhZ9GTZL3QneeJF2y8H279ANmzxIjBH2.jpg?quality=95&as=32x25,48x37,72x56,108x84,160x124,240x186,360x278,480x371,540x418,640x495,720x557,1080x835,1280x990&from=bu&cs=510x394",
депрессия,"«Совы» чаще «жаворонков» страдают от депрессии, доказали ученые

Британские ученые из Университета Суррея выяснили, что поздний отход ко сну связан с повышенным риском депрессии. Исследование опубликовано в научном журнале PLOS One. Команда проанализировала данные 546 студентов, собранные с помощью онлайн-опросника. Участники предоставили информацию о своем режиме сна, уровне осознанности, склонности к размышлениям, употреблении алкоголя, а также о симптомах депрессии и тревожности. 
 
Результаты показали, что у «сов» (людей с вечерним хронотипом) уровень депрессии оказался значительно выше, чем у «жаворонков» (людей с утренним хронотипом). 
 
Кроме того, совы чаще сообщали о плохом сне, что может усугублять психическое здоровье. Люди, которые поздно ложатся, реже действуют осознанно, что также связано с повышением риском депрессии. Наконец, употребление алкоголя среди сов оказалось выше, что может негативно сказаться на эмоциональном состоянии. 
 
Авторы исследования подчеркивают, что улучшение качества сна, повышение осознанности и сокращение употребления алкоголя могут стать эффективными мерами для снижения риска депрессии, особенно среди молодежи. 
 
Ранее ученые нашли другие доказательства связи между привычкой поздно ложиться спать и депрессией.",1746198360,-224872076,1593,-224872076.0,0,0,"https://sun9-78.userapi.com/s/v1/if2/lfzBuH-nOWhqkZZ7XaKxbjFLD3CXWXkGqT6NnKwzqhv9Q9HY8sbkwmFcbUdNgQMjZKolhdOUtOSrWVlWu0lNZYWR.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x426,720x480,800x533&from=bu&cs=510x340",
депрессия,"✅ПОСТ ДЛЯ ЖЕНЩИН✅ 
 
➡️ЭНДОМЕТРИОЗ😢 
➡️МАСТОПАТИЯ😢 
➡️КИСТЫ😢 
➡️МИОМЫ😢 
 
Эти диагнозы для любой женщины, как приговор ‼ 

Милые, дорогие, любимые!! 
Есть проблемы, связанные с женским здоровьем? 
У меня для вас есть предложение 💗

Наша компания недавно  выпустила классный продукт, который поможет каждой из вас наладить работу организма...
 
Постоянные стрессы, сбитый цикл, выделения, изнуряющие боли, вечные обследования, лечения, НИЧЕГО не хочется во всех планах, невозможность вести активный образ жизни, апатия, депрессия, тысячу вопросов и так мало ответов... 😞 
 
Такое хрупкое женское здоровье... и так многое от него зависит: настроение, либидо, гармония и отношения в семье. 
Как можно строить грандиозные планы, когда всё подчинено ему!?
Женскому и сокровенному. 
Нет его и ничего не надо 😢 
 
Компания NL лично меня не перестает удивлять такому трепетному отношению к здоровью! 
 
Женщина - это цветок 🌸, это есть любовь и нежность, это продолжение жизни. 
А о какой жизни может идти речь, когда в ней самой нет жизни !? 🥀 
 
ПРО-ИНДОЛ - это новая жизнь, надежда на новую здоровую жизнь каждой женщины любого возраста ♥ 
 
БАД PRO-INDOL:
Его приём крайне важен при таких выставленных диагнозах, о которых я писала выше☝🏻
 
Абсолютно натуральный комплекс, в котором все активные компоненты из брокколи 🥦
Я думаю многие знают, что нутрициологи называют брокколи - эталонным продуктом 👑
Броколли - королева капусты и её польза просто неоценима для женского здоровья. 
 
Чем же ПРО-ИНДОЛ полезен для женского здоровья 
🌸Он помогает привести в баланс уровень половых гормонов 
🌸Обеспечивает профилактику болезней молочных желез 
🌸Улучшает репродуктивность у мужчин и женщин 
🌸Помогает при подготовке к беременности 
🌸Улучшает самочувствие при ПМС и при климаксе 
🌸Сглаживает возрастные изменения (омолаживающий эффект) 
🌸Крайне необходим при таких диагнозах, как эндометриоз (аденомиоз), мастопатия и т.д.
 
Отлично налаживает гормональный фон❗
При этом в ПРО-ИНДОЛЕ НЕТ НИКАКИХ ГОРМОНОСОДЕРЖАЩИХ КОМПОНЕНТОВ! 
Это крайне важно! 
Этот процесс происходит естественным путём за счёт действия на печень и помощи ей🙏🏻

Оформляю доставку в любой населённый пункт🌍
Пишите в л/с 📩",1746198349,198742889,5703,198742889.0,6,0,"https://sun1-20.userapi.com/s/v1/if2/iTZu7VN03t5qCviiVBxumk3JfmeDZycO9ltNbRyxG89X6pZQUaZDCyaSN0fGBOf-i4qngyLCMRCkgNNXqFGf1Eb9.jpg?quality=95&as=32x25,48x37,72x55,108x83,160x123,240x185,360x277,480x370,540x416,640x493,720x555,737x568&from=bu&cs=510x393",
депрессия,"[club222258786|ØMUTØM] - Тебе не понравится [EP] (2025)
Жанр: Pop-Punk, Alternative Rock 
Страна: Russia 
 
Пять треков, пять крепких и бескомпромиссных как сжатый кулак песен - это дебютный мини-альбом от актуальной молодой формации ØMUTØM. ""Тебе не понравится"" - это громкий, дерзкий и взрывной альтернативный поп-панк. Едкий, точный и сконцентрированный музыкально-смысловой панч, от которого можно ожидать чего угодно, но только не скуки и не депрессии. 
 
#Pop_Punk@newbum #Alternative_Rock@newbum",1746198300,-80472434,219870,-80472434.0,5,0,"https://sun1-93.userapi.com/s/v1/ig2/-8NKXuxGhRR0yk0AdHbej-8xik9bZ5-D6IsI9cQcFWGJkUYkTisfOQxhUqVk9Tl4sSoA7tzMWwmlNbbk1dd9fPCM.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=510x510",
депрессия,"Бывало у вас такое, что переругались с любимым человеком в пух и прах, а потом не разговариваете несколько дней? И непонятно, как это прекратить и восстановить нормальную атмосферу. Потом одному из вас надоедает и он начинает разговаривать первым как ни в чем не бывало. 
 
И так каждый раз. А потом паузы между перемириями все длиннее и длиннее. Почему? 
Потому что сложившийся конфликт фактически не решается, проблема замалчивается, а обида копится все больше. 
 
Но самое главное, что отношения в таком случае не развиваются, а снежный ком из обид и взаимных претензий отдаляет вас друга от друга все дальше. 
Безусловно, конфликты в паре неизбежны. Более того, они являются двигателем развития как отношений в паре, так и личностного роста. Представляете? 
 
Но только в том случае, если эти конфликты решаются, а не замалчиваются. 
Почему плохо замалчивать? Потому что рано или поздно это может привести к разрушению отношений, когда внутренний контейнер для обид окажется переполнен и лопнет. 
 
Либо к разрушению самих себя, потому что, чтобы продолжать контактировать, надо куда-то девать свое недовольство, например, подавить и вытеснить в другой симптом, будь то депрессия, психосоматика или смещение негатива на другие отношения. Дорога цена для сохранения отношений, не правда ли? 
 
Так что же мешает прямо обсудить произошедший конфликт и разобраться, что между вами произошло и как это можно исправить? 
 
Могу предположить, что форма обсуждения проблемы чаще всего переходит во взаимные обвинения и упреки, что только усугубляет ситуацию. И тогда неудивительно, что проще вообще эту тему не обсуждать. 
 
Так что же делать? 
 
1.Говорить не о нем, какой он не такой и как он все делает не так, а о себе: что вы чувствуете, когда он так себя ведет, что это для вас значит и чего вам хотелось бы вместо этого. 
 
Это поможет ему увидеть ВАС, а не себя таким плохим, каким вы его отражаете. Тогда ему не придется защищаться от обвинений ответным нападением, а значит градус напряжения уже будет снижаться. 
 
2.Спросить о нем: какая у него на самом деле мотивация делать или не делать что-то, что вам не нравится, почему ему это так важно, какая за этим стоит его потребность. 
 
Это поможет вам увидеть ЕГО и выйти из своих субъективных интерпретаций его поступков. Будьте уверены, в этом вас ждет много сюрпризов, проверено на практике. Ведь мы склонны додумывать то, чего может и не быть на самом деле. 
 
3.А теперь главный шаг - найти во всем этом компромисс. И самое сложное - это отказаться от идеи, чтобы было как я хочу. А вместо этого поискать решение, при котором будет хорошо обоим. А это уже задачка со звездочкой! 
 
И хорошо бы еще во всем этом помнить, что вы можете обсуждать и пересматривать поступки, слова, действия. Но не право быть собой. И это должно работать в обе стороны. Принятие любимого человека со всеми его недостатками - тоже большая работа... над собой. 
 
Какой шаг вам кажется самым сложным?",1746198300,-221145508,61,-221145508.0,3,0,,
депрессия,"✅9 самых вероятных причин, почему вы увидели цифру на весах выше нормы.
⠀
1.МНОГО «ПРОСТЫХ УГЛЕВОДОВ»
Проблема в том, что углеводы задерживают в организме в 4 раза больше воды, чем весят сами.
⠀
2.ПРОДУКТЫ, СОДЕРЖАЩИЕ МНОГО СОЛИ, задерживает воду. Это тоже может быть причиной увеличения веса. Будьте осторожны со следующими продуктами: соленья, консервы, колбасы, соленая рыба.
⠀
3.ПЕРИОД МЕНСТРУАЦИИ
Во-первых, перед началом месячных в организме задерживается жидкость, что приводит к привесу 1-2 кг. Во-вторых, в этот период у женщин повышается аппетит, что также может привести к прибавлению в килограммах.
⠀
4.НАРУШЕНИЕ В РАБОТЕ ПОЧЕК И СЕРДЦА
Увеличение веса также может быть вызвано задержкой жидкости из-за проблем работы почек и сердца. Вероятность этого довольно высокая, если вас также беспокоят отеки и мешки под глазами.
⠀
5.НЕДОСТАТОЧНОЕ ПОТРЕБЛЕНИЕ ВОДЫ
Вода необходима для нормального функционирования большинства органов нашего тела. Если в организм не поступает нужного количества воды, то организм начинает ее задерживать впрок.
⠀
6.УПОТРЕБЛЕНИЕ ПРЕПАРАТОВ
Если вы принимаете препараты при диабете, гипертонии, депрессии, судорогах или мигренях, то можете заметить увеличение веса на несколько килограммов за месяц.
⠀
7.ПРИВЕС ИЗ-ЗА БОЛЕЗНИ
ОРВИ вызывает перестройку обменных процессов в организме. Когда приходит болезнь, организму становится не до всяких похудательных глупостей - он и лишнего грамма не отдаст.
⠀
8.Привес из-за застоя в кишечнике
Присмотритесь, как часто вы в посещаете туалет? «Стул» должен быть каждый день. За сутки мы съедаем около килограмма пищи - и все это застряло в вашем кишечнике.
⠀
9.ФИЗИЧЕСКИЕ НАГРУЗКИ
Очень часто вес увеличивается после тренировки, особенно если вы только недавно начали заниматься или резко увеличили интенсивность занятий. После нагрузки мышцы отекают (не путайте с ростом мышц), и цифры на весах ползут вверх.

P.s. Хочешь разобраться с твоей причиной набора веса, записывайся на первую бесплатную консультацию ✔️
#flex45
#день18",1746198186,229707975,2308,229707975.0,3,0,"https://sun1-20.userapi.com/s/v1/ig2/9C-2M310-sEB8JleTXJY68MgEZ1hvkIh0Xzg4s_5U-4h2uxwWSVxI1E8uI05r3EvH4DCcZXbNIrOgSZPPJ_SdpTk.jpg?quality=95&as=32x34,48x51,72x76,108x115,160x170,240x255,360x382,480x510,540x573,640x680,720x765,1017x1080&from=bu&cs=510x542",
